Reading,Time,Reading,Date,Temerature,Humidity,Pressure,Latitude,Longitude,Speed
TIME:,9:13:34,DATE:,19-03-2022,34.28,40.57,943.45,33.74276,73.10936,12.08
TIME:,9:13:36,DATE:,19-03-2022,34.28,40.77,943.37,33.742683,73.109337,18.72
TIME:,9:13:38,DATE:,19-03-2022,34.29,40.89,943.41,33.742554,73.109314,27.32
TIME:,9:13:40,DATE:,19-03-2022,34.3,40.84,943.45,33.742374,73.109276,34.21
TIME:,9:13:42,DATE:,19-03-2022,34.33,40.75,943.49,33.742184,73.10923,38.13
TIME:,9:13:44,DATE:,19-03-2022,34.34,40.73,943.53,33.741989,73.109192,39.76
TIME:,9:13:46,DATE:,19-03-2022,34.35,40.62,943.69,33.741791,73.109146,38.76
TIME:,9:13:48,DATE:,19-03-2022,34.36,40.68,943.76,33.741604,73.109108,38.74
TIME:,9:13:50,DATE:,19-03-2022,34.38,40.61,943.79,33.741405,73.109062,39.06
TIME:,9:13:52,DATE:,19-03-2022,34.39,40.62,943.87,33.741219,73.109024,36.11
TIME:,9:13:54,DATE:,19-03-2022,34.4,40.54,943.93,33.741032,73.108971,37.28
TIME:,9:13:56,DATE:,19-03-2022,34.42,40.37,943.91,33.740845,73.10894,38.34
TIME:,9:13:58,DATE:,19-03-2022,34.43,40.26,943.99,33.740643,73.108887,38.95
TIME:,9:14:00,DATE:,19-03-2022,34.44,40.23,944.08,33.740479,73.108849,34.6
TIME:,9:14:02,DATE:,19-03-2022,34.46,39.98,944.17,33.740391,73.108833,23.76
TIME:,9:14:04,DATE:,19-03-2022,34.48,39.91,944.11,33.740337,73.108818,15.22
TIME:,9:14:06,DATE:,19-03-2022,34.47,39.8,944.07,33.740269,73.108795,13.95
TIME:,9:14:08,DATE:,19-03-2022,34.48,40.16,944.09,33.740158,73.108757,18.82
TIME:,9:14:10,DATE:,19-03-2022,34.49,40.33,944.09,33.740032,73.108742,24.3
TIME:,9:14:12,DATE:,19-03-2022,34.48,40.28,944.09,33.739883,73.108711,29.87
TIME:,9:14:14,DATE:,19-03-2022,34.44,40.1,944.18,33.739719,73.108673,31.97
TIME:,9:14:16,DATE:,19-03-2022,34.46,40.18,944.24,33.739544,73.108635,34
TIME:,9:14:18,DATE:,19-03-2022,34.5,40.22,944.35,33.739365,73.108604,36.06
TIME:,9:14:20,DATE:,19-03-2022,34.5,40.24,944.45,33.739162,73.108551,39.65
TIME:,9:14:22,DATE:,19-03-2022,34.52,40.19,944.57,33.73893,73.108482,43.39
TIME:,9:14:25,DATE:,19-03-2022,34.53,40.23,944.57,33.738571,73.108383,46.99
TIME:,9:14:27,DATE:,19-03-2022,34.55,40.15,944.57,33.738327,73.10833,48.82
TIME:,9:14:29,DATE:,19-03-2022,34.56,39.96,944.62,33.738071,73.108269,50.32
TIME:,9:14:31,DATE:,19-03-2022,34.58,39.87,944.7,33.737827,73.1082,49.02
TIME:,9:14:33,DATE:,19-03-2022,34.59,39.92,944.79,33.737587,73.108124,47.56
TIME:,9:14:35,DATE:,19-03-2022,34.6,39.92,944.83,33.737358,73.108032,44.8
TIME:,9:14:37,DATE:,19-03-2022,34.6,39.9,944.8,33.737152,73.107948,41.39
TIME:,9:14:39,DATE:,19-03-2022,34.62,39.88,944.82,33.736965,73.10788,39.26
TIME:,9:14:41,DATE:,19-03-2022,34.63,39.74,944.91,33.736797,73.107819,35.52
TIME:,9:14:43,DATE:,19-03-2022,34.64,39.57,945,33.736706,73.107796,24.35
TIME:,9:14:45,DATE:,19-03-2022,34.65,39.45,945.01,33.736622,73.107758,16.32
TIME:,9:14:47,DATE:,19-03-2022,34.66,39.5,945.02,33.736553,73.107727,13.54
TIME:,9:14:49,DATE:,19-03-2022,34.67,39.6,945.03,33.736492,73.107697,13.32
TIME:,9:14:51,DATE:,19-03-2022,34.67,39.66,944.99,33.736404,73.107658,16.98
TIME:,9:14:53,DATE:,19-03-2022,34.65,39.74,945.01,33.736282,73.107613,23.54
TIME:,9:14:55,DATE:,19-03-2022,34.66,39.82,945,33.736141,73.107544,27.74
TIME:,9:14:57,DATE:,19-03-2022,34.62,39.83,945,33.736004,73.107491,28.74
TIME:,9:14:59,DATE:,19-03-2022,34.62,39.9,944.99,33.735874,73.10743,27.72
TIME:,9:15:01,DATE:,19-03-2022,34.63,39.88,945.03,33.735748,73.107391,26.97
TIME:,9:15:03,DATE:,19-03-2022,34.67,39.79,944.96,33.735615,73.107407,28.56
TIME:,9:15:05,DATE:,19-03-2022,34.64,39.9,945.01,33.735466,73.10746,30.13
TIME:,9:15:07,DATE:,19-03-2022,34.59,39.68,944.94,33.735298,73.107582,36.89
TIME:,9:15:09,DATE:,19-03-2022,34.58,39.83,945.01,33.735107,73.107719,42.91
TIME:,9:15:11,DATE:,19-03-2022,34.58,39.93,945.05,33.734909,73.107864,46.49
TIME:,9:15:13,DATE:,19-03-2022,34.57,40.11,945.12,33.734703,73.108017,47.93
TIME:,9:15:15,DATE:,19-03-2022,34.56,40.16,945.16,33.734493,73.108162,48.17
TIME:,9:15:17,DATE:,19-03-2022,34.49,40.17,945.31,33.734291,73.108315,46.69
TIME:,9:15:19,DATE:,19-03-2022,34.47,40.48,945.32,33.734081,73.108467,49.49
TIME:,9:15:21,DATE:,19-03-2022,34.5,40.08,945.43,33.73386,73.108635,52.37
TIME:,9:15:23,DATE:,19-03-2022,34.46,40.84,945.5,33.733627,73.108803,54.04
TIME:,9:15:25,DATE:,19-03-2022,34.43,41.37,945.56,33.733395,73.108978,54.41
TIME:,9:15:27,DATE:,19-03-2022,34.45,41.37,945.58,33.733162,73.109154,54.39
TIME:,9:15:29,DATE:,19-03-2022,34.42,41.58,945.51,33.732933,73.109322,53.69
TIME:,9:15:31,DATE:,19-03-2022,34.47,41.28,945.53,33.732704,73.109489,53.73
TIME:,9:15:33,DATE:,19-03-2022,34.51,41.1,945.47,33.732464,73.109657,55.34
TIME:,9:15:35,DATE:,19-03-2022,34.53,41.08,945.51,33.732224,73.109848,57.56
TIME:,9:15:37,DATE:,19-03-2022,34.53,41.33,945.55,33.731976,73.110031,57.8
TIME:,9:15:39,DATE:,19-03-2022,34.52,41.44,945.62,33.731735,73.110207,56.67
TIME:,9:15:41,DATE:,19-03-2022,34.48,41.85,945.76,33.731491,73.110382,57.1
TIME:,9:15:43,DATE:,19-03-2022,34.5,41.8,945.91,33.731247,73.110565,57.49
TIME:,9:15:45,DATE:,19-03-2022,34.48,41.84,945.93,33.731003,73.110748,56.39
TIME:,9:15:47,DATE:,19-03-2022,34.52,41.75,946,33.730774,73.110916,54.17
TIME:,9:15:49,DATE:,19-03-2022,34.52,41.96,946.05,33.730553,73.111092,52.39
TIME:,9:15:51,DATE:,19-03-2022,34.49,42.07,946.19,33.730335,73.111252,51.36
TIME:,9:15:53,DATE:,19-03-2022,34.52,41.94,946.36,33.730118,73.111412,50.93
TIME:,9:15:55,DATE:,19-03-2022,34.47,42.13,946.56,33.729912,73.111572,48.99
TIME:,9:15:57,DATE:,19-03-2022,34.45,42.25,946.71,33.729729,73.111732,44.15
TIME:,9:15:59,DATE:,19-03-2022,34.48,42.23,946.71,33.729595,73.111832,33.43
TIME:,9:16:01,DATE:,19-03-2022,34.46,42.28,946.74,33.729462,73.1119,29.95
TIME:,9:16:03,DATE:,19-03-2022,34.28,42.58,946.7,33.729332,73.111893,27.47
TIME:,9:16:05,DATE:,19-03-2022,34.28,42.55,946.69,33.72921,73.111832,26.72
TIME:,9:16:07,DATE:,19-03-2022,34.34,42.46,946.66,33.729111,73.111679,29.26
TIME:,9:16:09,DATE:,19-03-2022,34.35,42.47,946.55,33.729042,73.111496,32.72
TIME:,9:16:11,DATE:,19-03-2022,34.38,42.49,946.49,33.728954,73.111305,34.74
TIME:,9:16:13,DATE:,19-03-2022,34.35,42.67,946.36,33.728855,73.111107,37.6
TIME:,9:16:15,DATE:,19-03-2022,34.3,42.8,946.26,33.728752,73.110901,39.32
TIME:,9:16:17,DATE:,19-03-2022,34.33,42.79,946.07,33.728642,73.110687,41.78
TIME:,9:16:19,DATE:,19-03-2022,34.32,42.9,946.02,33.728523,73.110458,44.49
TIME:,9:16:21,DATE:,19-03-2022,34.32,43,945.88,33.728397,73.110222,46.8
TIME:,9:16:24,DATE:,19-03-2022,34.34,42.99,945.8,33.728195,73.109833,51.89
TIME:,9:16:26,DATE:,19-03-2022,34.44,43.03,945.83,33.72805,73.109558,55.45
TIME:,9:16:28,DATE:,19-03-2022,34.45,42.99,945.97,33.727894,73.109261,58.62
TIME:,9:16:30,DATE:,19-03-2022,34.45,42.94,946.1,33.727734,73.108955,61
TIME:,9:16:32,DATE:,19-03-2022,34.46,42.93,946.2,33.72757,73.108643,61.82
TIME:,9:16:34,DATE:,19-03-2022,34.5,42.95,946.37,33.727402,73.10833,62.38
TIME:,9:16:36,DATE:,19-03-2022,34.46,42.95,946.48,33.727234,73.108009,62.76
TIME:,9:16:38,DATE:,19-03-2022,34.47,43.02,946.6,33.727066,73.107689,63.39
TIME:,9:16:40,DATE:,19-03-2022,34.48,43.03,946.73,33.726898,73.107368,63.21
TIME:,9:16:42,DATE:,19-03-2022,34.52,43.08,946.89,33.72673,73.107048,63.02
TIME:,9:16:44,DATE:,19-03-2022,34.54,43.04,946.92,33.726559,73.106728,64.21
TIME:,9:16:46,DATE:,19-03-2022,34.55,42.95,946.98,33.726379,73.1064,65.34
TIME:,9:16:48,DATE:,19-03-2022,34.63,42.96,947.03,33.726208,73.106071,66.38
TIME:,9:16:50,DATE:,19-03-2022,34.63,42.78,946.99,33.726032,73.105728,66.36
TIME:,9:16:52,DATE:,19-03-2022,34.64,42.8,947,33.725864,73.105392,65.21
TIME:,9:16:54,DATE:,19-03-2022,34.67,42.69,946.95,33.725697,73.105064,64.19
TIME:,9:16:56,DATE:,19-03-2022,34.64,42.68,946.97,33.725529,73.104736,63.1
TIME:,9:16:58,DATE:,19-03-2022,34.67,42.63,946.91,33.725361,73.104416,63.41
TIME:,9:17:00,DATE:,19-03-2022,34.72,42.62,946.89,33.725193,73.104095,62.43
TIME:,9:17:02,DATE:,19-03-2022,34.78,42.56,946.84,33.725029,73.103783,61.67
TIME:,9:17:04,DATE:,19-03-2022,34.74,42.54,946.85,33.724865,73.10347,61.8
TIME:,9:17:06,DATE:,19-03-2022,34.78,42.56,946.76,33.724697,73.103157,61.58
TIME:,9:17:08,DATE:,19-03-2022,34.82,42.46,946.78,33.724533,73.102844,61.19
TIME:,9:17:10,DATE:,19-03-2022,34.8,42.45,946.69,33.724369,73.102531,60.47
TIME:,9:17:12,DATE:,19-03-2022,34.82,42.46,946.69,33.724209,73.102234,57.91
TIME:,9:17:14,DATE:,19-03-2022,34.89,42.49,946.65,33.724056,73.101952,53.76
TIME:,9:17:16,DATE:,19-03-2022,34.88,42.41,946.63,33.723915,73.1017,48.86
TIME:,9:17:18,DATE:,19-03-2022,34.9,42.41,946.67,33.723789,73.101471,43.65
TIME:,9:17:20,DATE:,19-03-2022,34.9,42.5,946.68,33.723675,73.101265,40.61
TIME:,9:17:22,DATE:,19-03-2022,34.93,42.36,946.73,33.723572,73.101074,36.6
TIME:,9:17:24,DATE:,19-03-2022,34.95,42.22,946.8,33.723476,73.100914,30.76
TIME:,9:17:26,DATE:,19-03-2022,34.94,42.1,946.94,33.723396,73.100769,26
TIME:,9:17:28,DATE:,19-03-2022,34.9,41.97,947.03,33.723351,73.10067,16.52
TIME:,9:17:30,DATE:,19-03-2022,34.86,42.19,947.07,33.72332,73.100594,11
TIME:,9:17:32,DATE:,19-03-2022,34.89,42.17,947.03,33.723305,73.100563,4.5
TIME:,9:17:34,DATE:,19-03-2022,34.95,42.2,947.01,33.723301,73.100555,1.24
TIME:,9:17:36,DATE:,19-03-2022,35.04,42.38,947.05,33.723286,73.10054,5.44
TIME:,9:17:38,DATE:,19-03-2022,35.04,42.29,946.97,33.723248,73.10051,10.87
TIME:,9:17:40,DATE:,19-03-2022,35.06,42.3,946.98,33.72316,73.10051,19.08
TIME:,9:17:42,DATE:,19-03-2022,34.98,41.97,946.99,33.723042,73.100586,28.26
TIME:,9:17:44,DATE:,19-03-2022,35.04,42.05,946.94,33.722893,73.100693,37.34
TIME:,9:17:46,DATE:,19-03-2022,34.95,41.94,946.99,33.722717,73.10083,43.24
TIME:,9:17:48,DATE:,19-03-2022,34.98,42.12,946.95,33.722515,73.100967,48.5
TIME:,9:17:50,DATE:,19-03-2022,34.94,42.14,946.99,33.722298,73.10112,52.24
TIME:,9:17:52,DATE:,19-03-2022,34.96,42.29,947.07,33.722065,73.10128,55.99
TIME:,9:17:54,DATE:,19-03-2022,34.98,42.2,947.12,33.721821,73.101463,58.34
TIME:,9:17:56,DATE:,19-03-2022,34.94,42.19,947.16,33.721573,73.101654,59.06
TIME:,9:17:58,DATE:,19-03-2022,35.02,42.24,947.21,33.721325,73.101845,58.95
TIME:,9:18:00,DATE:,19-03-2022,34.87,42.16,947.35,33.721077,73.102028,57.54
TIME:,9:18:02,DATE:,19-03-2022,34.87,42.17,947.44,33.720829,73.102211,57.02
TIME:,9:18:04,DATE:,19-03-2022,34.88,42.15,947.49,33.7206,73.102394,52.58
TIME:,9:18:06,DATE:,19-03-2022,34.94,42.22,947.61,33.720371,73.10257,54.91
TIME:,9:18:08,DATE:,19-03-2022,34.95,42.14,947.71,33.720142,73.102745,53.73
TIME:,9:18:10,DATE:,19-03-2022,35.02,42.23,947.73,33.71991,73.102905,53.23
TIME:,9:18:12,DATE:,19-03-2022,35.06,42.17,947.86,33.719692,73.103073,50.41
TIME:,9:18:14,DATE:,19-03-2022,35.06,42.02,947.93,33.719482,73.103233,49.21
TIME:,9:18:16,DATE:,19-03-2022,35.12,42.06,948.05,33.719284,73.103394,46.06
TIME:,9:18:18,DATE:,19-03-2022,35.17,41.97,948.13,33.719097,73.103531,42.24
TIME:,9:18:20,DATE:,19-03-2022,35.21,41.87,948.22,33.718929,73.103661,37.43
TIME:,9:18:22,DATE:,19-03-2022,35.18,41.73,948.26,33.7188,73.103775,32.26
TIME:,9:18:24,DATE:,19-03-2022,35.2,41.73,948.34,33.718681,73.103882,27.22
TIME:,9:18:27,DATE:,19-03-2022,35.25,41.75,948.36,33.718552,73.103996,19.48
TIME:,9:18:29,DATE:,19-03-2022,35.3,41.75,948.42,33.718502,73.104057,12.35
TIME:,9:18:31,DATE:,19-03-2022,35.21,41.51,948.46,33.718498,73.104134,12.74
TIME:,9:18:33,DATE:,19-03-2022,35.16,41.49,948.49,33.718483,73.10421,13.41
TIME:,9:18:35,DATE:,19-03-2022,35.16,41.54,948.52,33.718472,73.104294,14.33
TIME:,9:18:37,DATE:,19-03-2022,35.05,41.6,948.53,33.718452,73.10437,12.39
TIME:,9:18:39,DATE:,19-03-2022,35.01,41.68,948.53,33.718437,73.104439,9.74
TIME:,9:18:41,DATE:,19-03-2022,35,41.81,948.46,33.718418,73.104485,7.65
TIME:,9:18:43,DATE:,19-03-2022,35.04,41.86,948.46,33.718407,73.104523,6.22
TIME:,9:18:45,DATE:,19-03-2022,34.96,41.87,948.51,33.718395,73.104561,5.06
TIME:,9:18:47,DATE:,19-03-2022,34.87,41.9,948.47,33.71838,73.104584,4.22
TIME:,9:18:49,DATE:,19-03-2022,34.84,42.01,948.51,33.718376,73.104599,1.7
TIME:,9:18:51,DATE:,19-03-2022,34.88,42.05,948.49,33.718365,73.104591,2.94
TIME:,9:18:53,DATE:,19-03-2022,34.93,42.06,948.49,33.718365,73.104591,1.44
TIME:,9:18:55,DATE:,19-03-2022,34.93,42.01,948.51,33.718357,73.104584,0.98
TIME:,9:18:57,DATE:,19-03-2022,34.98,42.05,948.49,33.718353,73.104591,0.74
TIME:,9:18:59,DATE:,19-03-2022,35,41.96,948.51,33.718357,73.104584,0.8
TIME:,9:19:01,DATE:,19-03-2022,34.98,41.94,948.51,33.718361,73.104576,1.59
TIME:,9:19:03,DATE:,19-03-2022,35.01,42,948.49,33.718365,73.104568,0.41
TIME:,9:19:05,DATE:,19-03-2022,35.06,41.97,948.49,33.718365,73.104568,0.44
TIME:,9:19:07,DATE:,19-03-2022,35.07,41.88,948.51,33.718369,73.104584,1.31
TIME:,9:19:09,DATE:,19-03-2022,35.09,41.99,948.51,33.71838,73.104607,1.41
TIME:,9:19:11,DATE:,19-03-2022,35.15,42.03,948.49,33.718395,73.104622,1.04
TIME:,9:19:13,DATE:,19-03-2022,35.19,42.03,948.52,33.718403,73.104637,0.24
TIME:,9:19:15,DATE:,19-03-2022,35.23,41.89,948.52,33.718407,73.104645,0.57
TIME:,9:19:17,DATE:,19-03-2022,35.26,41.86,948.46,33.718414,73.10466,0.48
TIME:,9:19:19,DATE:,19-03-2022,35.33,41.84,948.45,33.718418,73.104668,0.7
TIME:,9:19:21,DATE:,19-03-2022,35.37,41.74,948.5,33.718426,73.104668,0.17
TIME:,9:19:23,DATE:,19-03-2022,35.41,41.69,948.52,33.71843,73.104668,1.54
TIME:,9:19:25,DATE:,19-03-2022,35.44,41.64,948.48,33.71843,73.104668,0.8
TIME:,9:19:27,DATE:,19-03-2022,35.47,41.67,948.48,33.718426,73.104645,4.22
TIME:,9:19:29,DATE:,19-03-2022,35.5,41.53,948.51,33.718422,73.104637,1.3
TIME:,9:19:31,DATE:,19-03-2022,35.48,41.37,948.5,33.718418,73.10463,1.2
TIME:,9:19:33,DATE:,19-03-2022,35.53,41.41,948.5,33.718414,73.104599,2.26
TIME:,9:19:35,DATE:,19-03-2022,35.53,41.34,948.49,33.718403,73.104553,3.8
TIME:,9:19:37,DATE:,19-03-2022,35.52,41.22,948.51,33.718414,73.104591,1.41
TIME:,9:19:39,DATE:,19-03-2022,35.58,41.35,948.54,33.718407,73.104591,0.39
TIME:,9:19:41,DATE:,19-03-2022,35.6,41.26,948.5,33.718407,73.104591,0.63
TIME:,9:19:43,DATE:,19-03-2022,35.6,41.22,948.5,33.718403,73.104584,0.5
TIME:,9:19:45,DATE:,19-03-2022,35.61,41.13,948.49,33.718399,73.104584,0.37
TIME:,9:19:47,DATE:,19-03-2022,35.65,41.25,948.53,33.718395,73.104576,0.46
TIME:,9:19:49,DATE:,19-03-2022,35.68,41.21,948.54,33.718395,73.104568,1.07
TIME:,9:19:51,DATE:,19-03-2022,35.7,41.2,948.53,33.718395,73.104576,0.15
TIME:,9:19:53,DATE:,19-03-2022,35.72,41.16,948.55,33.718395,73.104584,0.17
TIME:,9:19:55,DATE:,19-03-2022,35.73,41.09,948.53,33.718391,73.104568,0.52
TIME:,9:19:57,DATE:,19-03-2022,35.76,41.05,948.54,33.718388,73.104553,0.91
TIME:,9:19:59,DATE:,19-03-2022,35.76,40.95,948.54,33.71838,73.10453,1.69
TIME:,9:20:01,DATE:,19-03-2022,35.74,40.81,948.54,33.718372,73.104515,1.91
TIME:,9:20:03,DATE:,19-03-2022,35.77,40.88,948.54,33.718361,73.104492,2.26
TIME:,9:20:05,DATE:,19-03-2022,35.76,40.86,948.54,33.718349,73.104469,1.72
TIME:,9:20:07,DATE:,19-03-2022,35.78,40.89,948.56,33.718342,73.104446,2.24
TIME:,9:20:09,DATE:,19-03-2022,35.72,41.05,948.51,33.718342,73.104446,0.87
TIME:,9:20:11,DATE:,19-03-2022,35.75,41.09,948.51,33.718346,73.104462,0.48
TIME:,9:20:13,DATE:,19-03-2022,35.8,41.04,948.55,33.718346,73.104469,0.22
TIME:,9:20:15,DATE:,19-03-2022,35.81,41.01,948.51,33.718334,73.104454,0.48
TIME:,9:20:17,DATE:,19-03-2022,35.84,41.04,948.52,33.718334,73.104454,0.65
TIME:,9:20:19,DATE:,19-03-2022,35.83,40.93,948.56,33.718334,73.104454,0.48
TIME:,9:20:21,DATE:,19-03-2022,35.83,40.85,948.57,33.718338,73.104462,0.39
TIME:,9:20:23,DATE:,19-03-2022,35.81,40.76,948.54,33.718346,73.104469,0.46
TIME:,9:20:25,DATE:,19-03-2022,35.72,40.73,948.54,33.718349,73.104477,0.39
TIME:,9:20:28,DATE:,19-03-2022,35.74,40.76,948.54,33.718349,73.104492,0.13
TIME:,9:20:30,DATE:,19-03-2022,35.74,40.76,948.53,33.718349,73.1045,0.54
TIME:,9:20:32,DATE:,19-03-2022,35.75,40.82,948.54,33.718349,73.1045,0.89
TIME:,9:20:34,DATE:,19-03-2022,35.73,40.77,948.53,33.718346,73.104507,0.41
TIME:,9:20:36,DATE:,19-03-2022,35.67,40.82,948.5,33.718353,73.104507,1.56
TIME:,9:20:38,DATE:,19-03-2022,35.63,40.84,948.53,33.718353,73.104507,0.76
TIME:,9:20:40,DATE:,19-03-2022,35.64,40.9,948.52,33.718353,73.104515,0.37
TIME:,9:20:42,DATE:,19-03-2022,35.67,40.92,948.56,33.718342,73.104538,1.63
TIME:,9:20:44,DATE:,19-03-2022,35.63,40.95,948.53,33.71833,73.104546,1.85
TIME:,9:20:46,DATE:,19-03-2022,35.58,40.91,948.51,33.71833,73.104561,1.06
TIME:,9:20:48,DATE:,19-03-2022,35.43,40.91,948.52,33.71833,73.104576,1.04
TIME:,9:20:50,DATE:,19-03-2022,35.35,41.03,948.53,33.718323,73.104584,1.04
TIME:,9:20:52,DATE:,19-03-2022,35.35,41.05,948.49,33.718323,73.104591,0.81
TIME:,9:20:54,DATE:,19-03-2022,35.37,41.1,948.52,33.718323,73.104599,0.7
TIME:,9:20:56,DATE:,19-03-2022,35.38,41.15,948.52,33.71833,73.104614,1.07
TIME:,9:20:58,DATE:,19-03-2022,35.39,41.21,948.51,33.71833,73.104637,1.22
TIME:,9:21:00,DATE:,19-03-2022,35.42,41.21,948.49,33.718338,73.104637,0.24
TIME:,9:21:02,DATE:,19-03-2022,35.44,40.89,948.53,33.718338,73.104637,0.39
TIME:,9:21:04,DATE:,19-03-2022,35.5,41.14,948.5,33.718342,73.104637,1.07
TIME:,9:21:06,DATE:,19-03-2022,35.5,41.02,948.52,33.718349,73.104645,0.85
TIME:,9:21:08,DATE:,19-03-2022,35.53,40.86,948.53,33.718357,73.10466,0.26
TIME:,9:21:10,DATE:,19-03-2022,35.54,40.6,948.54,33.718361,73.104652,1.19
TIME:,9:21:12,DATE:,19-03-2022,35.56,40.64,948.5,33.718369,73.104652,0.33
TIME:,9:21:14,DATE:,19-03-2022,35.57,40.65,948.52,33.718372,73.104637,0.94
TIME:,9:21:16,DATE:,19-03-2022,35.55,40.37,948.49,33.718376,73.104637,0.89
TIME:,9:21:18,DATE:,19-03-2022,35.58,40.5,948.51,33.718376,73.104637,0.31
TIME:,9:21:20,DATE:,19-03-2022,35.59,40.61,948.5,33.718361,73.10463,1.98
TIME:,9:21:22,DATE:,19-03-2022,35.63,40.81,948.53,33.718353,73.104614,1.07
TIME:,9:21:24,DATE:,19-03-2022,35.63,40.39,948.54,33.718353,73.104622,1.59
TIME:,9:21:26,DATE:,19-03-2022,35.58,40.2,948.53,33.718353,73.10463,1.13
TIME:,9:21:28,DATE:,19-03-2022,35.64,40.36,948.53,33.718369,73.104637,1.33
TIME:,9:21:30,DATE:,19-03-2022,35.58,40.14,948.5,33.718369,73.104645,0.56
TIME:,9:21:32,DATE:,19-03-2022,35.58,40.09,948.52,33.718376,73.104652,0.67
TIME:,9:21:34,DATE:,19-03-2022,35.58,40.16,948.48,33.71838,73.104652,0.65
TIME:,9:21:36,DATE:,19-03-2022,35.64,40.31,948.53,33.718399,73.104652,2.24
TIME:,9:21:38,DATE:,19-03-2022,35.65,40.23,948.49,33.718395,73.10466,0.3
TIME:,9:21:40,DATE:,19-03-2022,35.63,40.13,948.51,33.71838,73.104668,2.26
TIME:,9:21:42,DATE:,19-03-2022,35.56,40.1,948.53,33.718365,73.104683,3.5
TIME:,9:21:44,DATE:,19-03-2022,35.45,40.1,948.53,33.718353,73.104683,3.04
TIME:,9:21:46,DATE:,19-03-2022,35.46,40.2,948.51,33.718357,73.104691,0.89
TIME:,9:21:48,DATE:,19-03-2022,35.47,40.32,948.49,33.718365,73.104691,1.19
TIME:,9:21:50,DATE:,19-03-2022,35.51,40.44,948.5,33.718357,73.104698,0.43
TIME:,9:21:52,DATE:,19-03-2022,35.56,40.48,948.49,33.718349,73.104713,0.85
TIME:,9:21:54,DATE:,19-03-2022,35.59,40.62,948.5,33.718353,73.104713,0.13
TIME:,9:21:56,DATE:,19-03-2022,35.55,40.48,948.5,33.718361,73.104729,1.31
TIME:,9:21:58,DATE:,19-03-2022,35.56,40.46,948.48,33.718369,73.104729,0.78
TIME:,9:22:00,DATE:,19-03-2022,35.6,40.49,948.49,33.718357,73.104759,2.52
TIME:,9:22:02,DATE:,19-03-2022,35.62,40.58,948.47,33.71833,73.104782,4.24
TIME:,9:22:04,DATE:,19-03-2022,35.57,40.33,948.46,33.7183,73.104805,4.44
TIME:,9:22:06,DATE:,19-03-2022,35.56,40.31,948.51,33.71825,73.104836,7.8
TIME:,9:22:08,DATE:,19-03-2022,35.57,40.34,948.5,33.718216,73.104858,7.95
TIME:,9:22:10,DATE:,19-03-2022,35.59,40.33,948.46,33.71817,73.104858,9.02
TIME:,9:22:12,DATE:,19-03-2022,35.59,40.34,948.48,33.718117,73.104843,11.02
TIME:,9:22:14,DATE:,19-03-2022,35.63,40.51,948.53,33.718082,73.10482,9.72
TIME:,9:22:16,DATE:,19-03-2022,35.65,40.62,948.54,33.718033,73.10479,10.63
TIME:,9:22:18,DATE:,19-03-2022,35.65,40.49,948.63,33.71796,73.104774,14.28
TIME:,9:22:20,DATE:,19-03-2022,35.68,40.47,948.67,33.71788,73.104759,15.72
TIME:,9:22:22,DATE:,19-03-2022,35.63,40.37,948.65,33.7178,73.104744,15.93
TIME:,9:22:24,DATE:,19-03-2022,35.59,40.4,948.71,33.717747,73.104721,12.83
TIME:,9:22:26,DATE:,19-03-2022,35.61,40.51,948.67,33.717739,73.104721,6.22
TIME:,9:22:29,DATE:,19-03-2022,35.58,40.54,948.7,33.71772,73.104721,3.96
TIME:,9:22:31,DATE:,19-03-2022,35.59,40.6,948.67,33.717705,73.104706,3.96
TIME:,9:22:33,DATE:,19-03-2022,35.53,40.63,948.64,33.717686,73.104706,3.3
TIME:,9:22:35,DATE:,19-03-2022,35.57,40.68,948.64,33.717628,73.104713,8.37
TIME:,9:22:37,DATE:,19-03-2022,35.56,40.69,948.63,33.717533,73.104767,17.15
TIME:,9:22:39,DATE:,19-03-2022,35.53,40.71,948.59,33.717407,73.104851,26.21
TIME:,9:22:41,DATE:,19-03-2022,35.47,40.79,948.58,33.717262,73.10495,32.37
TIME:,9:22:43,DATE:,19-03-2022,35.43,40.85,948.63,33.71711,73.105064,35.23
TIME:,9:22:45,DATE:,19-03-2022,35.41,40.91,948.64,33.716946,73.105179,37.69
TIME:,9:22:47,DATE:,19-03-2022,35.39,40.97,948.63,33.716778,73.105301,39.04
TIME:,9:22:49,DATE:,19-03-2022,35.41,41.06,948.63,33.716606,73.105431,39.71
TIME:,9:22:51,DATE:,19-03-2022,35.33,41.07,948.72,33.716442,73.105545,38.1
TIME:,9:22:53,DATE:,19-03-2022,35.31,41.19,948.78,33.716293,73.105659,34.6
TIME:,9:22:55,DATE:,19-03-2022,35.35,41.23,948.81,33.716179,73.105743,26
TIME:,9:22:57,DATE:,19-03-2022,35.31,41.26,948.83,33.716076,73.105789,20.56
TIME:,9:22:59,DATE:,19-03-2022,35.3,41.29,948.79,33.715988,73.105782,17.82
TIME:,9:23:01,DATE:,19-03-2022,35.35,41.28,948.8,33.715946,73.10569,17.08
TIME:,9:23:03,DATE:,19-03-2022,35.39,41.29,948.82,33.715919,73.105583,17.87
TIME:,9:23:05,DATE:,19-03-2022,35.44,41.45,948.76,33.715843,73.105423,27.37
TIME:,9:23:07,DATE:,19-03-2022,35.48,41.56,948.79,33.715744,73.10524,34.06
